9877,21818
9907,21842
9937,21822
9967,21814
10019,21810
10122,21862
10151,21818
10182,21842
10212,21834
10242,21818
10272,21806
10302,21822
10332,21820
10361,21876
10392,21860
10422,21852
10451,21918
10482,21836
10512,21868
10542,21844
10572,21758
10602,21798
10632,21770
10662,21946
10692,21814
10722,21854
10752,21912
10782,21760
10812,21858
10842,21854
10872,21804
10902,21846
10932,21962
10962,21834
10992,21728
11022,21832
11052,21974
11082,21778
11112,21686
11142,21992
11172,21770
11202,21710
11232,21934
11262,21964
11292,21800
11322,21992
11352,21786
11382,21890
11412,21824
11442,21754
11472,21848
11502,21812
11532,21792
11563,21756
11592,21968
11622,21708
11653,21778
11682,21882
11712,21890
11742,21722
11772,21834
11802,21822
11832,21798
11863,21862
11892,21820
11922,21810
11953,21844
11982,21896
12012,21924
12042,21800
12072,21846
12102,21826
12132,21796
12163,21818
12192,21894
12222,21754
12253,21740
12282,21808
12312,21742
12343,21892
12372,21812
12402,21858
12432,21788
12463,21848
12492,21758
12522,21802
12553,21960
12582,21784
12612,21792
12643,21850
12673,21782
12702,21800
12733,21820
12763,21798
12792,21816
12822,21848
12853,21964
12882,21772
12912,21788
12943,21836
12973,21834
13002,21832
13033,21858
13063,21828
13092,21734
13122,21864
13153,21862
13182,21814
13212,21932
13243,21828
13273,21862
13302,21864
13333,21826
13363,21850
13392,21822
13422,21814
13453,21878
13483,21782
13512,21748
13543,21806
13573,21894
13602,21836
13633,21838
13663,21868
13692,21810
13723,21912
13753,21892
13783,21892
13812,21984
13843,21898
13873,21676
13902,21922
13933,21738
13963,21784
13992,21952
14023,21880
14053,21788
14083,21858
14112,21832
14143,21778
14173,21728
14202,21908
14233,21872
14263,21904
14292,21914
14323,21784
14353,21938
14383,21918
14413,21844
14443,21750
14473,21848
14502,21936
14533,21726
14563,21942
14593,21808
14623,21812
14653,21884
14683,21906
14713,21764
14743,21928
14773,21788
14802,21866
14833,21824
14863,21890
14893,21808
14923,21822
14953,21866
14983,21802
15013,21832
15043,21882
15073,21758
15104,21710
15133,21864
15163,21788
15193,21964
15223,21730
15253,21950
15283,21906
15313,21540
15343,22078
15373,21714
15404,21740
15433,21870
15463,21790
15493,21688
15523,21966
15553,21882
15583,21692
15613,21894
15643,21870
15673,21776
15704,21850
15733,21772
15763,21860
15794,21800
15823,21848
15853,21788
15883,21814
15913,21768
15943,21912
15973,21786
16004,21858
16033,21834
16063,21724
16094,21866
16123,21930
16153,21832
16183,21486
16214,21954
16243,21936
16273,21648
16304,22130
16333,21690
16363,21716
16394,21874
16423,21830
16453,21738
16484,21876
16514,21816
16543,21778
16573,21860
16604,21866
16633,21810
16663,21898
16694,21840
16723,21800
16753,21790
16784,21738
16814,21910
16843,21604
16873,21924
16904,22074
16933,21478
16963,22000
16994,21892
17024,21690
17053,21896
17084,22010
17114,21784
17143,21934
17173,21888
17204,21768
17233,21704
17263,21800
17294,21796
17324,21826
17353,21774
17384,21930
17414,21926
17443,21912
17474,21678
17504,22020
17533,21788
17563,21710
17594,21986
17624,21782
17653,21696
17684,21812
17714,21730
17743,21766
17774,21828
17804,21958
17833,21680
17863,21784
17894,21872
17924,21754
17953,21810
17984,21942
18014,21814
18043,21668
18074,21724
18104,21896
18134,21914
18164,21832
18194,21888
18224,21922
18253,21804
18284,21752
18314,21844
18343,21808
18374,21698
18404,21984
18434,21726
18464,21740
18494,21906
18524,21758
18553,21836
18584,21764
18614,21836
18643,21764
18674,21928
18704,21764
18734,21764
18764,22086
18794,21934
18824,21600
18853,21942
18884,21914
18914,21776
18944,21814
18974,21894
19004,21772
19034,21878
19064,21824
19094,21746
19124,21886
19154,21838
19184,21868
19214,21828
19244,21810
19274,21938
19304,21810
19334,22024
19364,21778
19394,21792
19424,21860
19454,21872
19484,21854
19514,21844
19544,21840
19574,21746
19604,21882
19634,21878
19664,21900
19694,21900
19724,21962
19755,21810
19784,21760
19814,21926
19845,21770
19874,21774
19904,21872
19934,21718
19964,21838
19994,21788
20024,21862
20055,21824
20084,21848
20114,21816
20145,21788
20174,21720
20204,21918
20234,21828
20264,21886
20294,21640
20324,21580
20355,21806
20384,21752
20414,21824
20445,21820
20474,21760
20504,21882
20534,21832
20564,21748
20594,21796
20624,21826
20655,21832
20684,21784
20714,21750
20745,21840
20774,21892
20804,21828
20835,21740
20865,21782
20894,21788
20924,21906
20955,21782
20984,21904
21014,21814
21045,21830
21074,21822
21104,21884
21135,21872
21165,21912
21194,21866
21224,21506
21255,21906
21284,22072
21314,21662
21345,21924
21374,22036
21404,21774
21435,21726
21465,21842
21494,21830
21525,21856
21555,21824
21584,21840
21614,21858
21645,21782
21675,21780
21704,21838
21735,21802
21765,21798
21794,21916
21825,21824
21855,21884
21884,21808
21914,21814
21945,21936
21975,21890
22004,21854
22035,21820
22065,21794
22094,21890
22125,21932
22155,21856
22184,21810
22215,21856
22245,21838
22275,21910
22304,21790
22335,21772
22365,21844
22394,21814
22425,21932
22455,21780
22484,21872
22515,21860
22545,21808
22575,21808
22604,21772
22635,21858
22665,21826
22694,21768
22725,21814
22755,21768
22785,21804
22815,21814
22845,21864
22875,21844
22904,21864
22935,21744
22965,21882
22994,21928
23025,21836
23055,21906
23085,21768
23115,21810
23145,21796
23175,21904
23205,21816
23235,21744
23265,21858
23294,21790
23325,21834
23355,21786
23385,21850
23415,21820
23445,21792
23475,21802
23505,21882
23535,21778
23565,21796
23596,21722
23625,21986
23655,21602
23685,22112
23715,21686
23745,21748
23775,21872
23805,21778
23835,21834
23865,21872
23896,21938
23925,21760
23955,21894
23985,21890
24015,21858
24045,21836
24075,21728
24105,21742
24135,21868
24165,21836
24196,21752
24225,21814
24255,21788
24285,21872
24315,21886
24345,21960
24375,21856
24406,21760
24435,21844
24465,21736
24496,21838
24525,21830
24555,21842
24586,21716
24615,21818
24645,21784
24675,21874
24706,21824
24735,21798
24765,21722
24796,21782
24825,21900
24855,21902
24886,21874
24915,21800
24945,21774
